pickup_hour,date,hour,day_name,is_weekend,raw_trip_count,valid_trip_count,valid_trip_share,temperature_f,precipitation_in,rain_in,snowfall_in,wind_speed_mph,weather_code,weather_label,has_precipitation,has_rain,has_snow,avg_trip_distance_miles,median_trip_distance_miles,avg_trip_duration_min,avg_fare_amount,avg_tip_amount,avg_total_amount,airport_fee_trip_count,card_payment_trip_count
2026-01-17 23:00:00,2026-01-17,23,Saturday,True,7834,7620,0.9726831758999234,24.5,0.0,0.0,0.0,1.9,1,cloudy,False,False,False,3.3999829396325456,2.22,14.531765091863518,19.736820209973754,2.003763779527559,27.63044094488189,302,3857
2026-01-18 00:00:00,2026-01-18,0,Sunday,True,6811,6650,0.9763617677286742,24.1,0.0,0.0,0.0,2.1,3,cloudy,False,False,False,3.2711624060150375,2.3,14.032701754385965,20.14368120300752,1.7774075187969924,27.874034586466163,140,3179
2026-01-18 01:00:00,2026-01-18,1,Sunday,True,5635,5489,0.9740905057675244,23.7,0.0,0.0,0.0,1.1,3,cloudy,False,False,False,3.243865913645473,2.3,13.354882492257241,20.232969575514666,1.5433284751320824,27.718415011841866,37,2478
2026-01-18 02:00:00,2026-01-18,2,Sunday,True,4221,4095,0.9701492537313433,24.8,0.0,0.0,0.0,1.0,3,cloudy,False,False,False,3.169545787545788,2.27,12.84059422059422,18.727799755799754,1.5335164835164836,26.109111111111112,2,1856
2026-01-18 03:00:00,2026-01-18,3,Sunday,True,3092,3003,0.9712160413971539,26.4,0.0,0.0,0.0,4.0,3,cloudy,False,False,False,3.5094971694971697,2.45,12.984415584415583,19.04051615051615,1.4721978021978022,26.237412587412585,6,1260
2026-01-18 04:00:00,2026-01-18,4,Sunday,True,1867,1806,0.967327262988752,26.8,0.0,0.0,0.0,2.1,3,cloudy,False,False,False,4.319152823920266,3.035,14.032724252491693,21.931234772978957,1.3223920265780729,29.031921373200444,15,577
2026-01-18 05:00:00,2026-01-18,5,Sunday,True,819,781,0.9536019536019537,27.3,0.0,0.0,0.0,0.8,3,cloudy,False,False,False,5.641523687580025,4.08,16.17917200170721,25.292957746478873,1.7210627400768248,32.65845070422535,45,232
2026-01-18 06:00:00,2026-01-18,6,Sunday,True,1130,1093,0.9672566371681416,27.0,0.0,0.0,0.0,1.1,3,cloudy,False,False,False,5.703577310155535,4.11,16.26451662092101,25.12999085086917,1.4749130832570905,32.07348581884721,98,332
2026-01-18 07:00:00,2026-01-18,7,Sunday,True,1627,1565,0.9618930547019053,27.1,0.004,0.0,0.028,0.2,71,snow,True,False,True,5.086651757188498,3.32,15.386879659211928,22.922952076677316,1.9315207667731629,30.20735463258786,121,647
2026-01-18 08:00:00,2026-01-18,8,Sunday,True,2306,2218,0.9618386816999133,27.7,0.012,0.0,0.083,1.9,73,snow,True,False,True,4.200536519386835,2.47,14.61520138262699,20.023309287646526,1.9514923354373308,27.120315599639316,104,1089
2026-01-18 09:00:00,2026-01-18,9,Sunday,True,3473,3350,0.9645839331989634,28.3,0.035,0.0,0.248,1.5,73,snow,True,False,True,3.6476835820895523,2.03,13.170373134328358,18.461641791044777,2.11724776119403,25.87759701492537,152,1843
2026-01-18 10:00:00,2026-01-18,10,Sunday,True,4722,4568,0.9673867005506142,29.0,0.035,0.0,0.248,2.5,73,snow,True,False,True,3.4652254816112085,1.995,13.234847489784004,18.016079246935202,2.218990805604203,25.516952714535904,233,2679
2026-01-18 11:00:00,2026-01-18,11,Sunday,True,5706,5508,0.9652996845425867,30.1,0.02,0.0,0.138,2.9,73,snow,True,False,True,3.124428104575163,1.86,13.13444686516582,17.310406681190994,2.1765050835148876,24.71754720406681,183,3285
2026-01-18 12:00:00,2026-01-18,12,Sunday,True,6714,6472,0.9639559130175752,31.5,0.012,0.0,0.083,3.2,73,snow,True,False,True,3.154504017305315,1.8450000000000002,13.894592088998765,17.979775957972805,2.2969947466007414,25.557617428924598,264,3935
2026-01-18 13:00:00,2026-01-18,13,Sunday,True,6840,6614,0.9669590643274854,31.8,0.02,0.0,0.138,3.6,73,snow,True,False,True,3.2085182945267614,1.87,14.47369468803548,18.419340792258847,2.3619050498941636,26.096008466888417,287,4050
2026-01-18 14:00:00,2026-01-18,14,Sunday,True,7079,6822,0.9636954372086453,32.0,0.024,0.0,0.165,5.1,73,snow,True,False,True,3.5010407505130456,1.92,15.268029903254178,19.502112283787746,2.5714028144239225,27.495032248607444,451,4317
2026-01-18 15:00:00,2026-01-18,15,Sunday,True,6492,6251,0.9628773875539125,32.4,0.02,0.0,0.138,4.9,73,snow,True,False,True,3.7502559590465525,2.0,15.528243481043033,20.212495600703885,2.741825307950728,28.423082706766916,507,3974
2026-01-18 16:00:00,2026-01-18,16,Sunday,True,6819,6552,0.9608446986361636,32.7,0.016,0.0,0.11,5.7,73,snow,True,False,True,3.5603922466422464,1.91,15.457150488400488,19.79238247863248,2.644482600732601,27.89001221001221,468,4084
2026-01-18 17:00:00,2026-01-18,17,Sunday,True,7082,6829,0.9642756283535724,32.9,0.016,0.0,0.11,7.3,73,snow,True,False,True,3.335337531117294,1.9,15.271152438131498,19.447235319959,2.321156831161224,27.178919314687363,382,3870
2026-01-18 18:00:00,2026-01-18,18,Sunday,True,7587,7361,0.9702122050876499,32.5,0.012,0.0,0.083,6.0,73,snow,True,False,True,3.1156609156364627,1.8,14.727047955440836,18.884536068468957,2.098515147398451,26.358057329167234,375,3904
2026-01-18 19:00:00,2026-01-18,19,Sunday,True,6603,6403,0.9697107375435409,32.1,0.02,0.0,0.138,5.7,73,snow,True,False,True,3.3096282992347335,1.92,14.465130928210735,18.698877088864595,2.0919381539903172,26.1470357644854,406,3341
2026-01-18 20:00:00,2026-01-18,20,Sunday,True,5736,5573,0.9715829846582985,31.7,0.028,0.0,0.193,7.4,73,snow,True,False,True,3.5671200430647767,2.03,14.454339374364496,19.152029427597345,2.270296070339135,27.229673425444105,451,2900
2026-01-18 21:00:00,2026-01-18,21,Sunday,True,5586,5436,0.9731471535982814,31.5,0.051,0.0,0.358,8.3,75,snow,True,False,True,3.7286074319352465,2.14,13.983698184939906,19.531499264164825,2.273397718910964,27.74605408388521,507,2729
2026-01-18 22:00:00,2026-01-18,22,Sunday,True,6413,6229,0.971308280056136,31.0,0.031,0.0,0.22,8.3,73,snow,True,False,True,4.026331674426071,2.48,14.087483277144539,21.960696741049926,2.0408283833681167,30.034636378230857,599,2627
2026-01-18 23:00:00,2026-01-18,23,Sunday,True,4804,4618,0.9612822647793505,30.0,0.008,0.0,0.055,8.0,71,snow,True,False,True,4.7689346037245555,3.0,14.810830806987152,22.71396708531832,2.213152880034647,31.1365526201819,675,1862
2026-01-19 00:00:00,2026-01-19,0,Monday,False,3513,3399,0.9675491033304867,29.8,0.0,0.0,0.0,7.0,3,cloudy,False,False,False,5.127566931450426,3.26,14.623806021378837,24.521465136804945,2.317040305972345,33.28862018240659,592,1340
2026-01-19 01:00:00,2026-01-19,1,Monday,False,1858,1783,0.9596340150699677,29.6,0.0,0.0,0.0,5.7,3,cloudy,False,False,False,4.6900616937745365,2.95,13.942886520845018,22.59540661805945,1.7407515423443636,30.346724621424563,187,659
2026-01-19 02:00:00,2026-01-19,2,Monday,False,1115,1065,0.9551569506726457,29.4,0.0,0.0,0.0,4.2,3,cloudy,False,False,False,4.367793427230047,2.9,13.472676056338027,20.82086384976526,1.4391267605633804,28.15056338028169,51,346
2026-01-19 03:00:00,2026-01-19,3,Monday,False,831,802,0.9651022864019254,27.5,0.0,0.0,0.0,6.1,3,cloudy,False,False,False,4.208478802992518,2.97,13.265045719035745,21.89344139650873,1.2645885286783043,29.112394014962593,24,232
2026-01-19 04:00:00,2026-01-19,4,Monday,False,822,788,0.9586374695863747,26.9,0.0,0.0,0.0,4.9,2,cloudy,False,False,False,5.25996192893401,3.66,14.379441624365482,30.81725888324873,2.314213197969543,40.443236040609136,26,229
2026-01-19 05:00:00,2026-01-19,5,Monday,False,923,874,0.9469122426868906,24.2,0.0,0.0,0.0,6.3,3,cloudy,False,False,False,6.468089244851258,4.44,16.199580472921433,30.55108695652174,2.809633867276888,40.367803203661325,117,290
2026-01-19 06:00:00,2026-01-19,6,Monday,False,1459,1397,0.9575051405071967,21.7,0.0,0.0,0.0,7.7,0,clear,False,False,False,5.363056549749463,3.33,15.385946074922455,25.9499785254116,2.381732283464567,34.270558339298496,143,519
2026-01-19 07:00:00,2026-01-19,7,Monday,False,1933,1866,0.9653388515261252,20.8,0.0,0.0,0.0,6.5,2,cloudy,False,False,False,4.913118971061093,2.6,15.33637013219007,23.673960342979637,2.5722079314040727,32.07237942122186,168,959
2026-01-19 08:00:00,2026-01-19,8,Monday,False,2977,2871,0.9643936849177024,20.8,0.0,0.0,0.0,6.4,0,clear,False,False,False,3.917471264367816,2.11,13.811656797863696,20.064043887147335,2.569599442702891,28.142173458725182,189,1714
2026-01-19 09:00:00,2026-01-19,9,Monday,False,3993,3836,0.9606811920861508,19.3,0.0,0.0,0.0,6.7,0,clear,False,False,False,3.4489181438998955,1.9,13.444030239833161,18.716269551616268,2.55538842544317,26.733164754953076,222,2372
2026-01-19 10:00:00,2026-01-19,10,Monday,False,4731,4559,0.9636440498837455,19.5,0.0,0.0,0.0,6.2,0,clear,False,False,False,3.381105505593332,1.86,13.741591723331139,18.58404035972801,2.4990085545075673,26.54167141917087,308,2885
2026-01-19 11:00:00,2026-01-19,11,Monday,False,5518,5306,0.9615802827111272,20.8,0.0,0.0,0.0,5.8,0,clear,False,False,False,3.1747418017338864,1.8,14.209219123005402,18.643567659253677,2.485770825480588,26.59436675461741,292,3266
2026-01-19 12:00:00,2026-01-19,12,Monday,False,6073,5876,0.9675613370657007,23.2,0.0,0.0,0.0,4.9,0,clear,False,False,False,3.2911742682096663,1.8,14.753681642840935,19.114365214431587,2.7474523485364193,27.408869979577943,357,3902
2026-01-19 13:00:00,2026-01-19,13,Monday,False,6077,5863,0.9647852558828369,25.0,0.0,0.0,0.0,5.6,0,clear,False,False,False,3.3565376087327308,1.79,15.310563420319516,19.582410028995394,2.8450076752515776,27.91939962476548,377,3905
2026-01-19 14:00:00,2026-01-19,14,Monday,False,7154,6876,0.9611406206318144,27.5,0.0,0.0,0.0,6.4,0,clear,False,False,False,3.727088423502036,1.85,16.86153286794648,21.222994473531124,3.2184598603839443,30.258209714950553,675,4687
2026-01-19 15:00:00,2026-01-19,15,Monday,False,7166,6871,0.9588333798492883,28.7,0.0,0.0,0.0,5.8,2,cloudy,False,False,False,3.790484645611992,1.8,17.97415223402707,21.459134041624218,3.2087934798428175,30.437776160675302,769,4666
2026-01-19 16:00:00,2026-01-19,16,Monday,False,6982,6705,0.9603265539959897,29.5,0.0,0.0,0.0,6.6,3,cloudy,False,False,False,3.170882923191648,1.46,17.40314193388019,21.1816495152871,3.1860969425801637,31.355340790454886,631,4454
2026-01-19 17:00:00,2026-01-19,17,Monday,False,6576,6343,0.9645681265206812,29.6,0.0,0.0,0.0,7.4,3,cloudy,False,False,False,2.8009490777234745,1.4,15.657055021283304,19.385344474223555,2.857539019391455,29.149188081349518,471,4169
2026-01-19 18:00:00,2026-01-19,18,Monday,False,6995,6793,0.9711222301644031,28.6,0.0,0.0,0.0,7.3,2,cloudy,False,False,False,2.945658766377153,1.35,15.321581039305167,20.040114824083616,2.9892227292801414,30.02242013837774,659,4236
2026-01-19 19:00:00,2026-01-19,19,Monday,False,6132,5921,0.965590345727332,25.8,0.0,0.0,0.0,5.1,2,cloudy,False,False,False,3.3405759162303665,1.59,15.254439002420764,20.56824691775038,3.030349603107583,30.605794629285594,643,3718
2026-01-19 20:00:00,2026-01-19,20,Monday,False,5283,5122,0.9695248911603256,24.7,0.0,0.0,0.0,5.7,1,cloudy,False,False,False,4.269713002733307,2.17,14.985965768579982,21.48675712612261,3.214017961733698,31.32647793830535,734,3318
2026-01-19 21:00:00,2026-01-19,21,Monday,False,4905,4765,0.9714576962283384,25.4,0.0,0.0,0.0,6.3,3,cloudy,False,False,False,4.560598111227702,2.5,14.766691150752013,22.27028961175236,3.2385918153200417,32.29483105981112,813,2831
2026-01-19 22:00:00,2026-01-19,22,Monday,False,3846,3718,0.9667186687467498,26.1,0.0,0.0,0.0,8.3,1,cloudy,False,False,False,5.082079074771382,2.91,15.173664156356464,23.877404518558365,3.1871086605701993,33.99136901559979,736,2095
2026-01-19 23:00:00,2026-01-19,23,Monday,False,3481,3365,0.9666762424590635,25.7,0.0,0.0,0.0,10.5,0,clear,False,False,False,5.444618127786033,3.3,15.199217434373454,24.733450222882613,3.0138098068350665,34.39667756315008,732,1627
2026-01-20 00:00:00,2026-01-20,0,Tuesday,False,1716,1653,0.9632867132867133,23.7,0.0,0.0,0.0,11.6,0,clear,False,False,False,6.006339987900787,3.9,15.550816696914701,26.339751966122204,3.0151845130066546,35.97689655172414,414,771
2026-01-20 01:00:00,2026-01-20,1,Tuesday,False,802,762,0.9501246882793017,21.7,0.0,0.0,0.0,10.1,0,clear,False,False,False,6.261679790026246,4.23,15.565944881889763,27.111246719160107,2.86003937007874,35.956627296587925,197,332
2026-01-20 02:00:00,2026-01-20,2,Tuesday,False,503,479,0.952286282306163,20.9,0.0,0.0,0.0,10.8,0,clear,False,False,False,7.055866388308978,5.22,16.592519137091163,29.711586638830898,2.8657620041753655,38.913444676409185,120,174
2026-01-20 03:00:00,2026-01-20,3,Tuesday,False,322,310,0.9627329192546584,19.0,0.0,0.0,0.0,8.8,0,clear,False,False,False,6.2176451612903225,4.52,15.884784946236561,26.788129032258063,2.3414193548387097,34.80270967741936,37,108
2026-01-20 04:00:00,2026-01-20,4,Tuesday,False,464,440,0.9482758620689655,17.2,0.0,0.0,0.0,8.1,0,clear,False,False,False,6.4037500000000005,4.615,19.87753787878788,26.318113636363634,1.769840909090909,33.66884090909091,18,159
2026-01-20 05:00:00,2026-01-20,5,Tuesday,False,1196,1151,0.9623745819397993,15.6,0.0,0.0,0.0,7.2,0,clear,False,False,False,6.054691572545613,3.74,20.046235157833767,26.285942658557776,1.973866203301477,34.3414248479583,107,527
2026-01-20 06:00:00,2026-01-20,6,Tuesday,False,2697,2621,0.9718205413422321,14.3,0.0,0.0,0.0,6.3,0,clear,False,False,False,4.949832125143075,3.0,20.271582093348595,23.86801602441816,1.6717626859977106,31.002354063334604,106,1289
2026-01-20 07:00:00,2026-01-20,7,Tuesday,False,5606,5452,0.9725294327506243,12.6,0.0,0.0,0.0,5.3,0,clear,False,False,False,3.9606548055759356,2.3,19.613343727072632,23.488077769625825,2.054104915627293,31.177857666911223,249,2936
2026-01-20 08:00:00,2026-01-20,8,Tuesday,False,7439,7221,0.9706949858851996,12.7,0.0,0.0,0.0,7.4,0,clear,False,False,False,3.21459216175045,1.92,18.736691593962053,21.96524858052901,2.1506855006231826,29.43254119927988,201,4135
2026-01-20 09:00:00,2026-01-20,9,Tuesday,False,7149,6924,0.9685270667226186,12.2,0.0,0.0,0.0,6.9,0,clear,False,False,False,3.258846042749856,1.74,19.567148083959175,21.059745811669554,2.622931831311381,29.058993356441363,409,4546
2026-01-20 10:00:00,2026-01-20,10,Tuesday,False,6523,6320,0.9688793499923348,13.2,0.0,0.0,0.0,7.1,0,clear,False,False,False,3.1682104430379745,1.65,19.56911128691983,20.71798101265823,2.865784810126582,28.899420886075948,418,4418
2026-01-20 11:00:00,2026-01-20,11,Tuesday,False,6476,6261,0.9668004941321804,14.5,0.0,0.0,0.0,7.4,0,clear,False,False,False,2.9287621785657243,1.56,19.002717883192247,19.73731672256828,2.8107794282063567,27.69869669381888,294,4443
2026-01-20 12:00:00,2026-01-20,12,Tuesday,False,6767,6538,0.9661593024974139,15.4,0.0,0.0,0.0,9.2,0,clear,False,False,False,3.1913857448761087,1.6,18.792620067298866,20.208263995105536,2.765053533190578,28.19140562863261,360,4623
2026-01-20 13:00:00,2026-01-20,13,Tuesday,False,6549,6332,0.9668651702550007,16.0,0.0,0.0,0.0,9.6,0,clear,False,False,False,3.2035202147820594,1.59,18.561610339018742,20.045240050536957,2.878379658875553,28.1752447883765,357,4517
2026-01-20 14:00:00,2026-01-20,14,Tuesday,False,7201,6910,0.959588945979725,18.5,0.0,0.0,0.0,10.6,0,clear,False,False,False,3.321026049204052,1.62,19.250337674867342,20.4577004341534,3.036852387843705,28.87823154848046,506,4954
2026-01-20 15:00:00,2026-01-20,15,Tuesday,False,7976,7683,0.9632647943831495,18.9,0.0,0.0,0.0,10.2,0,clear,False,False,False,3.280152284263959,1.6,19.79954011020001,20.600952752830924,2.9928179096707015,28.901694650527137,594,5556
2026-01-20 16:00:00,2026-01-20,16,Tuesday,False,8018,7746,0.9660763282614119,18.5,0.0,0.0,0.0,9.9,0,clear,False,False,False,2.8886935192357344,1.33,19.668200791806523,20.26756648592822,3.125852052672347,30.53913374644978,526,5477
2026-01-20 17:00:00,2026-01-20,17,Tuesday,False,9706,9424,0.9709458067174943,18.1,0.0,0.0,0.0,8.1,0,clear,False,False,False,2.4252939303904926,1.26,18.110298174872668,19.5347230475382,2.948120755517827,29.638500636672322,464,6591
2026-01-20 18:00:00,2026-01-20,18,Tuesday,False,10066,9799,0.9734750645738128,17.1,0.0,0.0,0.0,8.2,0,clear,False,False,False,2.2572752321665477,1.25,15.413149300949078,18.534478007959997,2.7849188692723748,28.433906521073578,459,6480
2026-01-20 19:00:00,2026-01-20,19,Tuesday,False,8234,8005,0.9721884867622055,15.9,0.0,0.0,0.0,6.8,0,clear,False,False,False,2.763991255465334,1.42,14.31886737455757,18.701217988757026,2.9343697688944412,28.915837601499064,607,5386
2026-01-20 20:00:00,2026-01-20,20,Tuesday,False,7864,7653,0.9731688708036622,14.5,0.0,0.0,0.0,5.5,0,clear,False,False,False,3.4374585130014372,1.97,14.070913367306938,19.5024395661832,2.8241957402325886,28.634903959231675,653,4908
2026-01-20 21:00:00,2026-01-20,21,Tuesday,False,8295,8057,0.9713080168776371,12.3,0.0,0.0,0.0,4.2,0,clear,False,False,False,3.3159910636713414,2.0,13.72614289851475,20.645022961400027,2.5515179347151546,29.42887178850689,562,4616
2026-01-20 22:00:00,2026-01-20,22,Tuesday,False,5560,5421,0.975,11.4,0.0,0.0,0.0,4.3,0,clear,False,False,False,3.770800590296993,2.3,14.143866445305294,20.445631802250507,2.628127651724774,29.23274303634016,491,3052
2026-01-20 23:00:00,2026-01-20,23,Tuesday,False,3223,3118,0.9674216568414521,11.8,0.0,0.0,0.0,4.9,0,clear,False,False,False,4.694262347658755,2.7649999999999997,14.988593115244816,22.56890314304041,2.6743521488133415,31.436375881975625,421,1616
2026-01-21 00:00:00,2026-01-21,0,Wednesday,False,1565,1519,0.9706070287539936,10.8,0.0,0.0,0.0,4.6,0,clear,False,False,False,4.554838709677419,3.14,14.620232609172703,20.979361421988152,1.9666096115865703,28.875938117182358,137,643
2026-01-21 01:00:00,2026-01-21,1,Wednesday,False,759,736,0.9696969696969697,8.4,0.0,0.0,0.0,4.2,0,clear,False,False,False,4.979864130434782,3.25,14.671422101449275,22.419660326086955,1.9854891304347826,30.420597826086958,85,301
2026-01-21 02:00:00,2026-01-21,2,Wednesday,False,461,437,0.9479392624728851,8.0,0.0,0.0,0.0,4.1,0,clear,False,False,False,4.682974828375286,2.94,13.708009153318077,20.730686498855835,1.4580320366132722,27.85267734553776,26,143
2026-01-21 03:00:00,2026-01-21,3,Wednesday,False,335,320,0.9552238805970149,6.5,0.0,0.0,0.0,4.0,0,clear,False,False,False,5.42653125,3.68,15.86796875,23.19684375,1.5110937500000001,30.47134375,9,98
2026-01-21 04:00:00,2026-01-21,4,Wednesday,False,425,412,0.9694117647058823,5.8,0.0,0.0,0.0,3.5,0,clear,False,False,False,6.093300970873787,4.09,18.95699838187702,24.938932038834952,1.5073543689320388,31.93366504854369,20,155
2026-01-21 05:00:00,2026-01-21,5,Wednesday,False,1052,1011,0.9610266159695817,5.2,0.0,0.0,0.0,2.6,0,clear,False,False,False,5.958862512363996,3.71,20.63714144411474,25.222571711177054,1.7560731948565778,32.47624134520277,74,512
2026-01-21 06:00:00,2026-01-21,6,Wednesday,False,2826,2712,0.9596602972399151,4.6,0.0,0.0,0.0,2.8,0,clear,False,False,False,4.935365044247788,2.8049999999999997,20.361731809242873,23.060254424778762,1.5799446902654868,29.908786873156345,108,1368
2026-01-21 07:00:00,2026-01-21,7,Wednesday,False,5599,5452,0.9737453116627969,4.3,0.0,0.0,0.0,3.1,0,clear,False,False,False,3.666689288334556,2.2,18.487937148447052,21.780396184886282,1.9936903888481292,29.188226338958177,132,2966
2026-01-21 08:00:00,2026-01-21,8,Wednesday,False,7564,7341,0.9705182443151772,5.4,0.0,0.0,0.0,2.4,0,clear,False,False,False,3.1429178586023703,1.86,18.21037324615175,21.35308541070699,2.1146383326522273,28.740915406620353,204,4215
2026-01-21 09:00:00,2026-01-21,9,Wednesday,False,7122,6878,0.9657399606852007,5.3,0.0,0.0,0.0,1.7,0,clear,False,False,False,2.989139284675778,1.69,17.960252495880585,19.546613841232915,2.359102936900262,27.051833381797035,266,4490
2026-01-21 10:00:00,2026-01-21,10,Wednesday,False,6478,6259,0.966193269527632,9.8,0.0,0.0,0.0,1.8,0,clear,False,False,False,3.0422719284230713,1.66,18.399030729083453,19.598132289503116,2.66278478990254,27.433621984342548,294,4340
2026-01-21 11:00:00,2026-01-21,11,Wednesday,False,6425,6176,0.9612451361867704,13.5,0.0,0.0,0.0,2.3,2,cloudy,False,False,False,2.9312678108808288,1.59,18.71593803972366,19.520637953367878,2.797482189119171,27.445017810880827,254,4463
2026-01-21 12:00:00,2026-01-21,12,Wednesday,False,6740,6517,0.966913946587537,17.5,0.0,0.0,0.0,2.8,3,cloudy,False,False,False,3.0542565597667637,1.55,18.19792337987827,19.582040816326533,2.7918121835200247,27.46562528770907,294,4670
2026-01-21 13:00:00,2026-01-21,13,Wednesday,False,6926,6660,0.9615939936471267,21.0,0.0,0.0,0.0,3.7,3,cloudy,False,False,False,3.0117612612612614,1.59,18.015950950950952,19.418942942942945,2.877653153153153,27.478204204204204,294,4774
2026-01-21 14:00:00,2026-01-21,14,Wednesday,False,7206,6929,0.9615598112683874,25.6,0.0,0.0,0.0,5.3,3,cloudy,False,False,False,3.2318675133496897,1.61,19.158789147063068,20.137080386780198,3.0119266849473227,28.503876461249817,464,5047
2026-01-21 15:00:00,2026-01-21,15,Wednesday,False,7751,7470,0.9637466133402142,27.7,0.0,0.0,0.0,7.3,2,cloudy,False,False,False,3.1654511378848724,1.6,19.657139669790272,20.337883534136544,3.0411137884872823,28.715757697456493,498,5455
2026-01-21 16:00:00,2026-01-21,16,Wednesday,False,7726,7471,0.96699456381051,29.3,0.0,0.0,0.0,9.8,1,cloudy,False,False,False,3.011608887699103,1.42,19.48286931691429,20.570204791861865,3.271797617454156,31.112093427921298,509,5500
2026-01-21 17:00:00,2026-01-21,17,Wednesday,False,9153,8894,0.9717032666885175,30.6,0.0,0.0,0.0,6.0,2,cloudy,False,False,False,2.3881605576793343,1.3,17.948495240236863,19.37257926692152,2.9382415111310998,29.462971666291885,368,6186
2026-01-21 18:00:00,2026-01-21,18,Wednesday,False,9435,9132,0.967885532591415,31.2,0.0,0.0,0.0,7.3,2,cloudy,False,False,False,2.3299386771791504,1.33,16.12293400496423,18.712965396408233,2.8878471309680247,28.74922798948752,399,6358
2026-01-21 19:00:00,2026-01-21,19,Wednesday,False,8270,8024,0.9702539298669891,33.0,0.0,0.0,0.0,9.7,3,cloudy,False,False,False,2.79291999002991,1.5,15.050278331671652,18.943317547357925,3.0374339481555332,29.243569292123627,529,5531
2026-01-21 20:00:00,2026-01-21,20,Wednesday,False,7910,7699,0.9733249051833123,34.1,0.0,0.0,0.0,9.3,3,cloudy,False,False,False,3.424656448889466,2.02,14.708808503268823,19.54598389401221,2.858386803480972,28.667382776984024,596,5186
2026-01-21 21:00:00,2026-01-21,21,Wednesday,False,8304,8078,0.9727842003853564,33.9,0.0,0.0,0.0,9.3,3,cloudy,False,False,False,3.313819014607576,2.16,14.28289593133614,20.47317529091359,2.6961970784847735,29.41719361228027,436,5001
2026-01-21 22:00:00,2026-01-21,22,Wednesday,False,6605,6401,0.969114307342922,33.7,0.0,0.0,0.0,8.3,3,cloudy,False,False,False,3.4922605842837053,2.24,14.41030307764412,20.14074675831901,2.7013872832369943,28.979664114982032,332,3871
2026-01-21 23:00:00,2026-01-21,23,Wednesday,False,3427,3312,0.9664429530201343,34.2,0.0,0.0,0.0,8.1,3,cloudy,False,False,False,4.24911231884058,2.61,14.330595813204509,21.071944444444444,2.536195652173913,29.886503623188407,359,1836
2026-01-22 00:00:00,2026-01-22,0,Thursday,False,1786,1720,0.9630459126539753,34.3,0.004,0.0,0.028,8.6,71,snow,True,False,True,4.0195,2.65,13.691753875968992,19.52077906976744,2.005656976744186,27.496511627906976,70,834
2026-01-22 01:00:00,2026-01-22,1,Thursday,False,875,836,0.9554285714285714,34.7,0.004,0.0,0.028,9.5,71,snow,True,False,True,3.923349282296651,2.59,12.813855661881977,18.801901913875597,1.5514354066985645,26.155801435406698,32,354
2026-01-22 02:00:00,2026-01-22,2,Thursday,False,526,499,0.9486692015209125,36.0,0.0,0.0,0.0,9.8,3,cloudy,False,False,False,3.8312625250501,2.5,12.867167668670675,18.16681362725451,1.6140480961923847,25.586973947895792,2,208
2026-01-22 03:00:00,2026-01-22,3,Thursday,False,379,364,0.9604221635883905,36.2,0.0,0.0,0.0,9.1,3,cloudy,False,False,False,5.108818681318682,3.52,15.343910256410256,22.772005494505496,1.5842032967032966,30.173736263736263,2,129
2026-01-22 04:00:00,2026-01-22,4,Thursday,False,475,456,0.96,36.8,0.0,0.0,0.0,8.8,1,cloudy,False,False,False,6.727565789473684,4.79,20.172404970760233,27.322609649122807,1.70765350877193,34.59287280701754,12,190
2026-01-22 05:00:00,2026-01-22,5,Thursday,False,1071,1027,0.9589169000933707,35.8,0.0,0.0,0.0,9.0,3,cloudy,False,False,False,5.924167478091529,3.6,20.078610840636156,25.000564751703994,2.0025511197663097,32.77829600778968,60,511
2026-01-22 06:00:00,2026-01-22,6,Thursday,False,2536,2446,0.9645110410094637,35.9,0.0,0.0,0.0,9.0,0,clear,False,False,False,5.066913327882257,2.995,20.816489506677566,23.610645952575634,1.6889002452984465,30.700756336876534,107,1222
2026-01-22 07:00:00,2026-01-22,7,Thursday,False,5332,5185,0.972430607651913,36.0,0.0,0.0,0.0,9.9,0,clear,False,False,False,3.981276759884281,2.27,19.81554805528769,22.516669238187077,2.0715621986499517,29.98646480231437,203,2902
2026-01-22 08:00:00,2026-01-22,8,Thursday,False,7050,6840,0.9702127659574468,35.5,0.0,0.0,0.0,8.4,1,cloudy,False,False,False,3.1695350877192983,1.93,18.20920321637427,21.0938932748538,2.1447017543859648,28.539593567251462,140,4052
2026-01-22 09:00:00,2026-01-22,9,Thursday,False,6687,6474,0.968147151188874,34.3,0.0,0.0,0.0,8.3,3,cloudy,False,False,False,3.1132746370095767,1.77,18.628091854597876,19.937069817732468,2.3688585109669447,27.483978992894656,227,4269
2026-01-22 10:00:00,2026-01-22,10,Thursday,False,6088,5881,0.9659986859395532,34.9,0.0,0.0,0.0,6.3,3,cloudy,False,False,False,3.014752593096412,1.69,18.753437623986848,19.638768916850875,2.6591838122768237,27.38823499404863,213,4098
2026-01-22 11:00:00,2026-01-22,11,Thursday,False,6180,5983,0.9681229773462783,36.7,0.0,0.0,0.0,5.7,3,cloudy,False,False,False,3.0583436403142237,1.62,19.42139673519416,19.824928965401973,2.7982283135550725,27.71453451445763,224,4339
2026-01-22 12:00:00,2026-01-22,12,Thursday,False,6715,6455,0.9612807148175726,37.9,0.0,0.0,0.0,3.8,2,cloudy,False,False,False,3.2372920216886136,1.68,19.473630260779757,20.401414407436096,2.8821099922540667,28.416669248644464,299,4670
